"adm_0_name","adm_1_name","adm_2_name","full_name","ISO_A0","FAO_GAUL_code","RNE_iso_code","IBGE_code","calendar_start_date","calendar_end_date","Year","dengue_total","case_definition_standardised","S_res","T_res","UUID"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-08-26","2018-09-01",2018,319,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-09-02","2018-09-08",2018,310,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-09-09","2018-09-15",2018,312,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-09-16","2018-09-22",2018,240,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-09-23","2018-09-29",2018,228,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-09-30","2018-10-06",2018,228,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-10-07","2018-10-13",2018,240,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-10-14","2018-10-20",2018,197,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-10-21","2018-10-27",2018,238,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-10-28","2018-11-03",2018,227,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-11-04","2018-11-10",2018,178,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-11-11","2018-11-17",2018,200,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-11-18","2018-11-24",2018,219,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-11-25","2018-12-01",2018,139,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-12-02","2018-12-08",2018,151,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-12-09","2018-12-15",2018,169,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-12-16","2018-12-22",2018,158,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-12-30","2019-01-05",2018,508,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-01-01","2019-12-31",2019,68597,"Total","Admin0","Year","LITERATURE-ALL-20112019-Y01-02"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-01-06","2019-01-12",2019,441,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-01-13","2019-01-19",2019,473,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-01-20","2019-01-26",2019,482,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-01-27","2019-02-02",2019,459,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-02-03","2019-02-09",2019,350,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-02-10","2019-02-16",2019,401,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-02-17","2019-02-23",2019,485,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-02-24","2019-03-02",2019,437,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-03-03","2019-03-09",2019,503,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-03-10","2019-03-16",2019,482,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-03-17","2019-03-23",2019,452,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-03-24","2019-03-30",2019,489,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-03-31","2019-04-06",2019,548,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-04-07","2019-04-13",2019,565,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-04-14","2019-04-20",2019,704,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-04-21","2019-04-27",2019,934,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-04-28","2019-05-04",2019,957,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-05-05","2019-05-11",2019,1164,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-05-12","2019-05-18",2019,1346,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-05-19","2019-05-25",2019,1537,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-05-26","2019-06-01",2019,1996,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-06-02","2019-06-08",2019,2512,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-06-09","2019-06-15",2019,2925,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-06-16","2019-06-22",2019,3934,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-06-23","2019-06-29",2019,4202,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-06-30","2019-07-06",2019,3994,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-07-07","2019-07-13",2019,4769,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-07-14","2019-07-20",2019,3933,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-07-21","2019-07-27",2019,3588,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-07-28","2019-08-03",2019,2990,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-08-04","2019-08-10",2019,2529,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-08-11","2019-08-17",2019,2076,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-08-18","2019-08-24",2019,1784,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-08-25","2019-08-31",2019,1668,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-09-01","2019-09-07",2019,1364,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-09-08","2019-09-14",2019,1221,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-09-15","2019-09-21",2019,1023,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-09-22","2019-09-28",2019,913,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-09-29","2019-10-05",2019,912,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-10-06","2019-10-12",2019,888,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-10-13","2019-10-19",2019,826,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-10-20","2019-10-26",2019,796,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-10-27","2019-11-02",2019,772,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-11-03","2019-11-09",2019,629,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-11-10","2019-11-16",2019,500,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-11-17","2019-11-23",2019,509,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-11-24","2019-11-30",2019,466,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-12-01","2019-12-07",2019,397,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-12-08","2019-12-14",2019,298,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-12-15","2019-12-21",2019,209,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-12-22","2019-12-28",2019,257,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2019-12-29","2020-01-04",2019,185,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-01-05","2020-01-11",2020,243,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-01-12","2020-01-18",2020,214,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-01-19","2020-01-25",2020,175,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-01-26","2020-02-01",2020,160,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-02-02","2020-02-08",2020,133,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-02-09","2020-02-15",2020,133,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-02-16","2020-02-22",2020,102,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-02-23","2020-02-29",2020,102,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-03-01","2020-03-07",2020,103,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-03-08","2020-03-14",2020,88,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-03-15","2020-03-21",2020,75,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-03-22","2020-03-28",2020,66,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-03-29","2020-04-04",2020,56,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-04-05","2020-04-11",2020,54,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-04-12","2020-04-18",2020,54,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-04-19","2020-04-25",2020,61,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-04-26","2020-05-02",2020,91,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-05-03","2020-05-09",2020,80,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-05-10","2020-05-16",2020,131,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-05-17","2020-05-23",2020,127,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-05-24","2020-05-30",2020,132,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-05-31","2020-06-06",2020,143,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-06-07","2020-06-13",2020,198,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-06-14","2020-06-20",2020,214,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-06-21","2020-06-27",2020,225,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-06-28","2020-07-04",2020,304,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-07-05","2020-07-11",2020,346,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-07-12","2020-07-18",2020,449,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-07-19","2020-07-25",2020,597,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-07-26","2020-08-01",2020,590,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-08-02","2020-08-08",2020,668,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-08-09","2020-08-15",2020,515,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-08-16","2020-08-22",2020,499,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-08-23","2020-08-29",2020,515,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-08-30","2020-09-05",2020,493,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-09-06","2020-09-12",2020,458,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-09-13","2020-09-19",2020,349,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-09-20","2020-09-26",2020,352,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-09-27","2020-10-03",2020,324,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-10-04","2020-10-10",2020,248,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-10-11","2020-10-17",2020,210,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-10-18","2020-10-24",2020,208,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-10-25","2020-10-31",2020,210,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-11-01","2020-11-07",2020,184,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-11-08","2020-11-14",2020,192,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-11-15","2020-11-21",2020,171,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-11-22","2020-11-28",2020,176,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-11-29","2020-12-05",2020,164,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-12-06","2020-12-12",2020,132,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-12-13","2020-12-19",2020,100,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2020-12-20","2020-12-26",2020,178,"Total","Admin0","Week","WHOWPRO-ALL-2021-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2021-01-03","2021-01-09",2021,73,"Total","Admin0","Week","WHOWPRO-ALL-2022-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2021-01-10","2021-01-16",2021,68,"Total","Admin0","Week","WHOWPRO-ALL-2022-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2021-01-17","2021-01-23",2021,31,"Total","Admin0","Week","WHOWPRO-ALL-2022-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2021-01-24","2021-01-30",2021,42,"Total","Admin0","Week","WHOWPRO-ALL-2022-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2021-01-31","2021-02-06",2021,35,"Total","Admin0","Week","WHOWPRO-ALL-2022-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2021-02-07","2021-02-13",2021,29,"Total","Admin0","Week","WHOWPRO-ALL-2022-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2021-02-14","2021-02-20",2021,34,"Total","Admin0","Week","WHOWPRO-ALL-2022-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2021-02-21","2021-02-27",2021,28,"Total","Admin0","Week","WHOWPRO-ALL-2022-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2021-02-28","2021-03-06",2021,33,"Total","Admin0","Week","WHOWPRO-ALL-2022-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2021-03-07","2021-03-13",2021,29,"Total","Admin0","Week","WHOWPRO-ALL-2022-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2021-03-14","2021-03-20",2021,29,"Total","Admin0","Week","WHOWPRO-ALL-2022-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2021-03-21","2021-03-27",2021,22,"Total","Admin0","Week","WHOWPRO-ALL-2022-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2021-03-28","2021-04-03",2021,29,"Total","Admin0","Week","WHOWPRO-ALL-2022-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2021-04-04","2021-04-10",2021,33,"Total","Admin0","Week","WHOWPRO-ALL-2022-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2021-04-11","2021-04-17",2021,20,"Total","Admin0","Week","WHOWPRO-ALL-2022-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2021-04-18","2021-04-24",2021,15,"Total","Admin0","Week","WHOWPRO-ALL-2022-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2021-04-25","2021-05-01",2021,11,"Total","Admin0","Week","WHOWPRO-ALL-2022-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2021-05-02","2021-05-08",2021,17,"Total","Admin0","Week","WHOWPRO-ALL-2022-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2021-05-09","2021-05-15",2021,20,"Total","Admin0","Week","WHOWPRO-ALL-2022-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2021-05-16","2021-05-22",2021,26,"Total","Admin0","Week","WHOWPRO-ALL-2022-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2021-05-23","2021-05-29",2021,22,"Total","Admin0","Week","WHOWPRO-ALL-2022-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2021-05-30","2021-06-05",2021,45,"Total","Admin0","Week","WHOWPRO-ALL-2022-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2021-06-06","2021-06-12",2021,28,"Total","Admin0","Week","WHOWPRO-ALL-2022-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2021-06-13","2021-06-19",2021,38,"Total","Admin0","Week","WHOWPRO-ALL-2022-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2021-06-20","2021-06-26",2021,43,"Total","Admin0","Week","WHOWPRO-ALL-2022-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2021-06-27","2021-07-03",2021,42,"Total","Admin0","Week","WHOWPRO-ALL-2022-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2021-07-04","2021-07-10",2021,31,"Total","Admin0","Week","WHOWPRO-ALL-2022-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2021-07-11","2021-07-17",2021,26,"Total","Admin0","Week","WHOWPRO-ALL-2022-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2021-07-18","2021-07-24",2021,22,"Total","Admin0","Week","WHOWPRO-ALL-2022-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2021-07-25","2021-07-31",2021,24,"Total","Admin0","Week","WHOWPRO-ALL-2022-W01-03"
